fecha,acceleration_x,acceleration_y,acceleration_z,magnitud_aceleracion,anomaly_score,is_outlier
2025-01-01 01:06:55,3.2644775,5.2595553,2.0182934,6.5110097,222005.21835517685,1
2025-01-01 01:07:55,3.8651373,13.65416,-3.7368457,14.674446,247409.53600406647,1
2025-01-01 01:08:50,-3.6714754,5.224931,2.3949585,6.8202243,244021.56664466858,1
2025-01-01 01:09:00,-4.059659,13.859084,2.3196082,14.626539,282790.03786969185,1
2025-01-01 01:09:30,3.885515,13.397586,1.6845987,14.050993,247923.0836133957,1
2025-01-01 01:10:10,3.3798282,5.6240745,2.361848,6.973649,227933.92854665627,1
2025-01-01 01:10:25,-3.7376459,9.721253,1.8073969,10.570688,222736.72512865067,1
2025-01-01 01:10:35,-3.508882,14.027524,-0.17903896,14.4608345,253172.9511973858,1
2025-01-01 01:10:40,-4.1712275,13.370036,0.5377543,14.015926,250292.06424736977,1
2025-01-01 01:12:00,-4.0222497,11.402709,2.047949,12.263538,226101.72203707695,1
2025-01-01 01:13:30,-3.6048782,9.40899,2.2500334,10.324093,231673.38628339767,1
2025-01-01 01:13:35,-4.146012,13.094767,-3.76745,14.242753,224623.59071969986,1
2025-01-01 01:13:45,3.3629608,14.047602,1.428075,14.514958,244918.5984442234,1
2025-01-01 01:13:50,-3.560928,13.69012,-3.6558967,14.610447,213711.5246784687,1
2025-01-01 01:14:50,-2.3344955,6.0106525,2.4799588,6.9085464,224773.50250840187,1
2025-01-01 01:17:00,-3.1431167,5.535997,2.0926726,6.7011733,218421.88057255745,1
2025-01-01 01:19:10,3.9888282,11.978938,1.6106392,12.727918,221990.2870824337,1
2025-01-01 01:19:55,3.4848337,13.728411,1.7816257,14.275416,242529.46111142635,1
2025-01-01 01:22:55,-3.7461867,10.116315,2.1519089,11.000202,238820.9829314947,1
2025-01-01 01:23:50,2.5310326,5.50619,1.9887854,6.37805,214228.1337976227,1
2025-01-01 01:23:55,-3.9683506,5.63284,2.3454566,7.2785892,232313.1501917839,1
2025-01-01 01:24:45,3.2995493,10.960214,-0.87238765,11.479301,224002.23572802544,1
2025-01-01 01:25:45,2.1071446,5.335336,2.2358484,6.156695,224987.0337987209,1
2025-01-01 01:26:30,3.6760044,12.74595,-3.6664338,13.762811,215862.86873340607,1
2025-01-01 01:26:55,-4.114366,13.339961,0.7145113,13.978308,245534.44835221767,1
2025-01-01 01:27:50,-3.4891887,13.161309,1.7917296,13.733346,217429.70476412773,1
2025-01-01 01:28:15,-2.8933904,5.412345,2.2231777,6.5274577,228935.59797263145,1
2025-01-01 01:28:35,-3.9683063,5.867025,-3.467228,7.886134,211746.241689682,1
2025-01-01 01:28:50,3.9083366,11.057363,2.4904635,11.989277,240795.01040303707,1
2025-01-01 01:29:35,3.922821,13.563385,2.12145,14.277761,264778.6320075989,1
2025-01-01 01:30:45,-2.4748085,5.494677,-3.5961087,7.017703,219763.14669823647,1
2025-01-01 01:32:35,3.5957603,13.855709,-3.317363,14.694048,231969.1050863266,1
2025-01-01 01:33:25,-2.9394257,13.399957,2.5044205,13.945292,222215.02319920063,1
2025-01-01 01:35:00,-3.792887,7.669032,-3.6838262,9.315075,209439.61167502403,1
2025-01-01 01:37:30,3.5330467,12.336611,2.2729645,13.032297,218162.69979429245,1
2025-01-01 01:38:40,3.5731845,5.738753,2.285654,7.1361856,224546.31423851318,1
2025-01-01 01:39:05,3.7266405,5.3362203,2.024814,6.816375,223141.48568378863,1
2025-01-01 01:40:55,3.884275,13.729531,2.2050612,14.437795,271128.95197963715,1
2025-01-01 01:41:50,-3.9517817,10.163937,2.317601,11.148698,249500.17916965485,1
2025-01-01 01:41:55,3.5939062,10.450338,0.29028374,11.054863,218416.49699771404,1
2025-01-01 01:43:30,3.3576715,5.4843316,2.4875317,6.8949013,234658.5548442144,1
2025-01-01 01:43:35,-4.057235,13.51016,-2.9706793,14.415634,213462.58978009224,1
2025-01-01 01:44:05,3.6097867,13.601598,1.2380197,14.126809,235699.7808777094,1
2025-01-01 01:45:50,-2.7441478,13.8756695,2.1199934,14.30241,221091.00297868252,1
2025-01-01 01:46:10,-3.9595046,13.5514765,2.2265892,14.292582,264161.2611179352,1
2025-01-01 01:47:30,-3.928048,13.713031,-0.17782566,14.265636,259736.85834288597,1
2025-01-01 01:47:45,3.9370947,13.882571,0.49861917,14.438668,262476.4268989563,1
2025-01-01 01:47:55,3.5954363,13.587542,2.3898554,14.256924,257832.20535564423,1
2025-01-01 01:48:25,3.7078936,13.604986,2.3566666,14.2967825,262589.18627786636,1
2025-01-01 01:49:00,3.5980587,13.669247,-2.9240186,14.434134,218852.3139333725,1
2025-01-01 01:49:30,-3.64984,8.557918,-3.696565,10.011188,221717.00587177277,1
2025-01-01 01:49:40,3.3963752,10.323551,2.466284,11.144219,232201.2424685955,1
2025-01-01 01:51:40,-2.6789086,5.710949,2.1203823,6.6548862,214563.3590874672,1
2025-01-01 01:52:20,3.9702353,12.439678,-1.0815058,13.102595,217442.73862481117,1
2025-01-01 01:53:15,3.6135285,13.705068,-2.054664,14.321596,214861.35105133057,1
2025-01-01 01:53:20,-3.7313147,13.568423,0.58328545,14.084213,234581.99225199223,1
2025-01-01 01:53:55,3.5872061,13.812385,-0.5225033,14.280162,260367.51936364174,1
2025-01-01 01:54:25,3.861862,14.052443,2.075054,14.720427,279673.3249268532,1
2025-01-01 01:54:45,-3.6195343,12.966023,0.14696601,13.462556,213820.01655864716,1
2025-01-01 01:55:05,3.994599,10.283867,1.5553765,11.1415415,239409.35180175304,1
2025-01-01 01:56:00,-4.026165,5.464318,2.2534173,7.1516895,233024.6418967247,1
2025-01-01 01:57:00,-4.0940747,13.409064,-0.60541236,14.03321,227994.23073530197,1
2025-01-01 01:58:10,3.965103,11.84834,-3.58677,12.998851,218532.19987511635,1
2025-01-01 02:00:20,3.9561355,13.659204,-3.359871,14.612103,242423.76120328903,1
2025-01-01 02:00:25,3.4691954,13.720117,2.130866,14.311446,249656.08717417717,1
2025-01-01 02:01:00,-2.8618608,5.8735633,2.466265,6.9836564,226303.72279524803,1
2025-01-01 02:01:20,-2.2067237,9.174565,2.4054043,9.73798,218707.208725214,1
2025-01-01 02:02:25,3.527584,10.109069,0.88263524,10.743192,222081.42784810066,1
2025-01-01 02:04:00,3.7399476,10.033744,2.4764893,10.990733,253747.32112956047,1
2025-01-01 02:04:20,3.127727,10.150536,1.8949895,10.789209,213630.58789014816,1
2025-01-01 02:04:30,-3.8348005,11.612134,-0.42470235,12.236328,221082.64496290684,1
2025-01-01 02:04:45,3.598317,12.720238,2.398963,13.435303,232563.01460373402,1
2025-01-01 02:06:55,-3.585766,11.481144,2.2686684,12.240149,210594.19163954258,1
2025-01-01 02:08:45,-3.863463,10.25234,0.8297979,10.987511,226116.48884940147,1
2025-01-01 02:09:10,-3.7895696,5.8600364,2.2042718,7.318448,217545.30303144455,1
2025-01-01 02:09:25,-2.4220393,13.644476,2.4927895,14.080199,211638.6778088808,1
2025-01-01 02:10:10,-3.9299898,6.663512,2.459837,8.117759,218483.7280561924,1
2025-01-01 02:11:00,-3.9912412,11.942647,2.1333053,12.771367,227470.62030637264,1
2025-01-01 02:11:20,-3.9880075,12.430104,2.3197267,13.258689,238492.05218696594,1
2025-01-01 02:13:20,-3.9705398,9.866107,-3.1714933,11.097911,219686.49233937263,1
2025-01-01 02:14:00,3.8765476,10.207561,2.130518,11.124793,245930.7895950079,1
2025-01-01 02:14:30,3.8329504,5.7168,2.2370982,7.2372594,225083.98791069989,1
2025-01-01 02:15:25,3.6644611,12.763299,-3.6401887,13.768843,214921.10655903816,1
2025-01-01 02:17:25,3.979285,10.51697,1.411136,11.332813,231394.98928248882,1
2025-01-01 02:20:20,3.9641347,10.560907,1.9856919,11.453824,238190.69108104706,1
2025-01-01 02:24:00,-3.6035745,5.718164,-3.4832492,7.603695,211258.6946463585,1
2025-01-01 02:24:20,-4.047369,13.518773,-0.5261803,14.1214485,231038.38224172592,1
2025-01-01 02:26:40,-3.7371712,5.3677597,2.2143342,6.9052567,231600.45756483078,1
2025-01-01 02:26:45,3.5261984,5.4266114,2.180657,6.8291616,225666.99296543104,1
2025-01-01 02:26:50,-3.7610228,5.4941726,2.1570404,6.9988604,225212.08468604088,1
2025-01-01 02:30:05,-3.2792442,13.342919,2.2588582,13.924417,226228.96765887737,1
2025-01-01 02:30:30,-4.102132,10.152011,1.8879422,11.111036,247055.5924565792,1
2025-01-01 02:30:40,-3.9402685,5.220517,2.1655266,6.8897767,235499.6329894066,1
2025-01-01 02:32:10,3.9570658,11.240094,2.0367742,12.0891075,229114.28465259075,1
2025-01-01 02:32:45,3.9831128,14.002492,-2.0418704,14.700483,241284.41755533218,1
2025-01-01 02:33:00,3.525561,13.970376,-0.45307046,14.415486,262111.42083191872,1
2025-01-01 02:34:00,-3.883797,11.182437,2.320714,12.063022,228138.40509331226,1
2025-01-01 02:35:05,3.7822192,11.304315,2.4597754,12.17141,231972.2978103161,1
2025-01-01 02:35:20,-4.17042,13.584775,2.1714787,14.37546,274025.55081796646,1
2025-01-01 02:35:45,-3.9455717,13.4616785,-3.5533504,14.471026,219579.50493335724,1
2025-01-01 02:35:50,-3.8549504,5.8126097,-3.5729496,7.836647,216709.10649299622,1
2025-01-01 02:37:25,3.7469487,13.606047,-0.40937445,14.118489,257129.45275712013,1
2025-01-01 02:38:30,3.9706893,13.841941,2.0281277,14.542317,275187.90568327904,1
2025-01-01 02:39:05,-3.792383,13.051938,2.1288633,13.757446,237360.9143629074,1
2025-01-01 02:39:40,-3.899081,8.825112,2.1741357,9.890011,216341.0648367405,1
2025-01-01 02:39:45,-3.955078,8.618645,-3.758358,10.200438,233538.85486745834,1
2025-01-01 02:40:50,2.1023705,5.23413,1.6718456,5.883124,210291.38048742127,1
2025-01-01 02:41:25,3.9822502,13.24944,-3.6949968,14.3198805,240636.42347574234,1
2025-01-01 02:41:50,-3.3270187,9.4806,2.081389,10.260752,219768.44167256355,1
2025-01-01 02:42:45,3.9099643,12.590728,-0.4046456,13.190072,237517.36873948574,1
2025-01-01 02:42:55,3.8690677,13.451172,-3.7221227,14.483021,241488.0819249153,1
2025-01-01 02:45:45,-1.6631435,5.2220783,-3.4277868,6.464199,228500.50938630104,1
2025-01-01 02:49:35,3.8538408,13.56023,2.1282852,14.256982,261528.22034597397,1
2025-01-01 02:50:00,-3.693123,13.696065,-3.7632987,14.675959,222436.16011619568,1
2025-01-01 02:51:35,-3.9987023,5.5295744,2.4352076,7.2454157,239751.96136665344,1
2025-01-01 02:51:50,-4.087376,7.864425,-3.554459,9.549346,210325.93306064606,1
2025-01-01 02:52:05,3.3348713,13.32451,-0.61219335,13.749135,234324.60671317577,1
2025-01-01 02:53:30,-3.153654,5.586749,2.3931963,6.8472395,231082.06866073608,1
2025-01-01 02:53:40,3.3585482,13.661225,-3.419399,14.477611,217903.35565328598,1
2025-01-01 02:54:00,-3.0502064,5.217802,-3.495723,6.98207,223244.10103201866,1
2025-01-01 02:55:45,-3.0000489,9.908864,2.18419,10.580953,220105.51022458076,1
2025-01-01 02:56:55,3.299268,13.053328,-0.31878057,13.467596,215771.25883877277,1
2025-01-01 02:57:45,-4.1005297,12.524565,0.4945426,13.188011,224936.53194379807,1
2025-01-01 02:59:20,3.9454048,13.624747,0.64653105,14.199224,252120.46141576767,1
2025-01-01 02:59:50,-3.7963939,11.587654,2.2059953,12.391641,218633.15566813946,1
2025-01-01 03:00:05,3.6364458,13.781144,-0.15419696,14.253682,252710.89763975143,1
2025-01-01 03:00:40,3.055006,13.360238,1.9904788,13.848864,213294.8053447008,1
2025-01-01 03:01:30,2.3250387,5.8485637,2.25862,6.686768,217006.8447379506,1
2025-01-01 03:01:40,3.457484,13.568058,2.3694427,14.2007265,250268.14201140404,1
2025-01-01 03:02:55,3.593336,10.706962,2.1445081,11.495652,222326.2172960043,1
2025-01-01 03:06:15,3.5441897,13.440164,2.3763084,14.10128,249856.41375017166,1
2025-01-01 03:06:45,-4.1510344,11.610016,2.4374762,12.568406,242900.62493920326,1
2025-01-01 03:07:55,3.550744,13.5613575,1.8624585,14.141674,240816.79145121574,1
2025-01-01 03:08:15,-3.70179,8.445729,-3.6310174,9.910494,216214.27203655243,1
2025-01-01 03:08:30,-2.9686933,5.5774674,2.3709383,6.748528,230235.85534095764,1
2025-01-01 03:08:55,-4.020649,8.295614,-3.5096204,9.86409,213036.4003956318,1
2025-01-01 03:10:05,-3.7621963,6.480226,2.4355872,7.879057,217058.80679488182,1
2025-01-01 03:10:15,-3.9527128,13.430849,2.1790245,14.168973,258386.4038221836,1
2025-01-01 03:10:35,-4.014193,5.341303,-3.3718019,7.4841375,220633.70598244667,1
2025-01-01 03:11:45,-3.9994607,5.278723,2.5042334,7.08038,249902.3179769516,1
2025-01-01 03:11:55,-4.1380424,13.495699,0.9818077,14.149956,252093.3790819645,1
2025-01-01 03:12:25,-3.61865,14.028065,1.8724637,14.607783,258722.85087418556,1
2025-01-01 03:12:30,3.8528454,13.972611,-3.099897,14.821864,242832.78626203537,1
2025-01-01 03:13:05,-2.7302487,5.7415257,-3.6342735,7.3230677,214007.19572734833,1
2025-01-01 03:14:00,3.9797316,13.385942,0.3830817,13.970271,247268.58895754814,1
2025-01-01 03:15:20,-3.710277,5.8822355,-3.5539503,7.810084,212329.2074456215,1
2025-01-01 03:15:55,3.4457192,5.746792,2.1325715,7.0318174,218006.07778282638,1
2025-01-01 03:17:50,-3.6169128,13.686485,2.1513827,14.318883,251158.16732382774,1
2025-01-01 03:18:30,3.2277234,13.757642,1.9732211,14.268304,236277.65054440498,1
2025-01-01 03:20:10,3.5995529,11.051023,2.4990199,11.888103,227234.1298069954,1
2025-01-01 03:20:55,-3.968908,11.72374,1.9720004,12.533439,221247.02911770344,1
2025-01-01 03:21:30,-3.9519272,13.608339,2.3153665,14.358466,268296.97271203995,1
2025-01-01 03:25:35,-4.1596227,5.497208,2.3565857,7.285277,238594.73653936386,1
2025-01-01 03:25:45,-3.8881714,9.76117,2.4419508,10.787096,262073.26338887215,1
2025-01-01 03:26:10,-3.8392375,13.606902,2.2429826,14.314975,260936.42557525635,1
2025-01-01 03:27:20,3.051003,14.009173,2.0832994,14.488123,242510.47099077702,1
2025-01-01 03:28:10,-3.0917065,10.295893,2.226411,10.978204,210280.5445457697,1
2025-01-01 03:29:40,-4.1725125,5.509354,2.3888755,7.3122888,240006.7205953598,1
2025-01-01 03:29:45,3.6143303,13.316046,-3.3283248,14.193598,216924.69852805138,1
2025-01-01 03:29:55,-3.4416108,13.32172,2.0508568,13.911108,226855.18386912346,1
2025-01-01 03:30:10,3.9956803,8.159289,2.370966,9.389406,213789.87612461788,1
2025-01-01 03:30:40,-4.1258607,13.32902,-3.3969603,14.36053,219820.71362614632,1
2025-01-01 03:32:20,-3.3750598,9.262588,-3.57178,10.485427,229006.38413715363,1
2025-01-01 03:34:20,3.747459,13.66527,-3.5996664,14.619871,239082.3296904564,1
2025-01-01 03:34:55,3.1382177,10.093676,1.8212627,10.726029,214760.18996572495,1
2025-01-01 03:35:00,-3.6298494,13.857551,1.9879695,14.462349,254508.90470838547,1
2025-01-01 03:35:05,2.6367185,14.022091,1.4105161,14.337395,212140.66082704067,1
2025-01-01 03:35:10,3.5360522,13.551288,0.80019516,14.027879,228408.04708635807,1
2025-01-01 03:36:15,-3.6230762,13.514315,-0.59073895,14.004012,211854.38605070114,1
2025-01-01 03:36:20,-3.9031963,13.421463,-3.7868536,14.481397,223298.97716760635,1
2025-01-01 03:37:10,-3.6299777,12.529581,2.1146038,13.215094,216297.56279683113,1
2025-01-01 03:37:15,-3.5208068,13.617252,2.2156854,14.238501,245909.80595469475,1
2025-01-01 03:37:40,2.7912793,13.562299,2.3637352,14.046865,221300.42591106892,1
2025-01-01 03:38:20,-3.8969796,12.858864,2.4891152,13.66501,248261.3026828766,1
2025-01-01 03:38:35,-3.8342075,13.084503,2.1554563,13.804034,241082.81557524204,1
2025-01-01 03:39:15,-2.074325,5.293132,-3.517132,6.685079,225310.26006054878,1
2025-01-01 03:39:20,3.4600415,5.670668,2.4091184,7.066273,229381.58762487487,1
2025-01-01 03:39:25,-3.9432273,6.6328716,2.363298,8.070267,213522.69192957878,1
2025-01-01 03:40:35,-2.9228768,9.474662,-3.253322,10.43535,211414.459690094,1
2025-01-01 03:40:45,-4.011701,13.7349415,-1.5899242,14.396883,214582.24021792412,1
2025-01-01 03:41:40,-3.3413794,8.515707,-3.6892354,9.863698,214698.8449254036,1
2025-01-01 03:44:00,2.7884412,5.606754,2.2825983,6.664934,223009.56833889484,1
2025-01-01 03:44:10,3.982771,13.890612,-1.2844033,14.507282,243588.36410999298,1
2025-01-01 03:45:55,3.8978899,6.9073534,2.3973293,8.285666,219368.93227952512,1
2025-01-01 03:46:35,3.8058207,10.826674,2.2777832,11.699977,233025.11246180534,1
2025-01-01 03:47:45,-3.4983444,12.7759695,2.124781,13.415607,215450.53844189644,1
2025-01-01 03:48:15,-3.7414076,13.679802,2.1031468,14.337306,255373.79690623283,1
2025-01-01 03:48:30,3.569694,5.589592,2.0470257,6.940934,218374.17985552875,1
2025-01-01 03:49:15,-3.7989352,11.457395,2.4235373,12.311675,225666.80988049507,1
2025-01-01 03:49:20,3.799867,11.160535,1.7883337,11.9245405,216898.7787938118,1
2025-01-01 03:49:30,2.524488,5.289038,2.231218,6.270989,227071.13548027424,1
2025-01-01 03:50:20,-4.06143,13.68287,0.5976189,14.285422,255417.71340608597,1
2025-01-01 03:52:10,3.8394358,12.874957,2.3187196,13.633864,245392.39161765575,1
2025-01-01 03:52:15,-3.7034395,6.1455326,-3.6984248,8.07226,215100.1166396141,1
2025-01-01 03:53:45,-3.6643536,13.5847845,2.0762591,14.222683,247484.64218866825,1
2025-01-01 03:55:10,-3.8565514,13.622603,-3.7034063,14.634327,224925.0850200653,1
2025-01-01 03:55:45,-3.9424274,13.762996,-3.7366319,14.796122,233957.16512918472,1
2025-01-01 03:56:05,3.977206,13.813548,1.0938863,14.416271,261253.9711074829,1
2025-01-01 03:56:50,3.760579,8.200929,2.433507,9.344471,209502.59218637264,1
2025-01-01 03:58:20,-3.8338342,5.482438,2.3783662,7.100143,236689.03706789017,1
2025-01-01 03:59:10,3.6933672,13.761823,2.436378,14.45561,270166.4216187,1
2025-01-01 03:59:30,-3.4370584,13.041164,1.7768931,13.60304,210749.8633750677,1
2025-01-01 03:59:50,3.8957906,13.522019,-1.6223621,14.165248,224948.80698919296,1
2025-01-01 04:01:45,3.5613039,12.44325,2.097525,13.111711,216031.68634092808,1
2025-01-01 04:02:30,-4.0645437,12.754889,1.9379272,13.526392,238710.32043993473,1
2025-01-01 04:02:55,-3.7598865,5.417654,-3.7849972,7.603547,235501.46166610718,1
2025-01-01 04:03:00,3.499396,12.006895,-0.4337029,12.513968,210958.94667077065,1
2025-01-01 04:04:05,-3.8704448,11.94508,1.8255322,12.688493,213824.87483990192,1
2025-01-01 04:05:15,-4.113467,5.61038,-3.288316,7.6948037,211077.47824406624,1
2025-01-01 04:05:55,3.9102533,10.817154,-1.4485688,11.593069,218114.29564356804,1
2025-01-01 04:07:30,-3.670528,13.745939,-3.316175,14.608924,211075.20550608635,1
2025-01-01 04:07:55,-3.8674262,5.5188956,-3.6271498,7.653196,226355.55349755287,1
2025-01-01 04:08:00,-3.7283304,7.889247,-3.7367823,9.492324,213831.65641093254,1
