fecha,acceleration_x,acceleration_y,acceleration_z,magnitud_aceleracion,anomaly_score,is_outlier,cluster_id
2025-01-01 00:02:25,-2.3046124,8.404057,0.7703351,8.748304,0.09169114411145089,0,0
2025-01-01 00:02:30,2.8273473,12.929761,1.9551864,13.378915,0.0,0,0
2025-01-01 00:02:35,3.6780562,13.594316,-3.6297493,14.543335,0.0,0,0
2025-01-01 00:02:40,-3.518081,5.817622,-3.683011,7.732153,0.0,0,0
2025-01-01 00:02:45,-1.6003975,11.769487,-3.0309021,12.258405,0.0,0,5
2025-01-01 00:02:50,1.603223,5.4097633,-2.1695843,6.0450773,0.11817112904318576,1,-1
2025-01-01 00:02:55,-0.8598406,5.303848,2.0442665,5.7488394,0.0,0,0
2025-01-01 00:03:00,-1.2579952,10.560951,-3.062679,11.067802,0.05528860828994066,0,548
2025-01-01 00:03:05,0.72332174,10.474797,-0.33821595,10.505187,0.0,0,0
2025-01-01 00:03:10,-0.16467626,6.6215134,1.7973078,6.8630805,0.08487493828354382,0,0
2025-01-01 00:03:15,-2.6355133,12.701524,-2.6878161,13.247602,0.0,0,0
2025-01-01 00:03:20,-1.3896724,10.297405,-1.4630461,10.493248,0.0,0,0
2025-01-01 00:03:25,1.6425695,10.050642,-2.2088602,10.420773,0.0,0,0
2025-01-01 00:03:30,-0.9688044,5.988231,2.2640262,6.474821,0.0,0,0
2025-01-01 00:03:35,1.0816925,10.4911375,-1.5467007,10.659564,0.0,0,0
2025-01-01 00:03:40,-1.2011476,8.802212,-0.9679636,8.936366,0.0,0,0
2025-01-01 00:03:45,-3.525884,9.502205,-3.2692752,10.649503,0.08452954737945022,0,0
2025-01-01 00:03:50,-1.8173243,7.8876386,-1.9305186,8.321323,0.0,0,0
2025-01-01 00:03:55,3.364339,5.6534767,-3.294047,7.3573995,0.0,0,0
2025-01-01 00:04:00,0.9345907,10.770747,-0.30755118,10.815593,0.0,0,0
2025-01-01 00:04:05,3.554412,13.916022,2.3464549,14.553191,0.0,0,0
2025-01-01 00:04:10,3.6280797,13.539523,0.06296708,14.017332,0.0,0,0
2025-01-01 00:04:15,3.2683923,12.201946,-3.2494013,13.043331,0.0,0,0
2025-01-01 00:04:20,-0.7874067,7.4809456,-0.9319712,7.579784,0.0,0,0
2025-01-01 00:04:25,-0.86336553,8.658178,-1.6269065,8.851908,0.0,0,0
2025-01-01 00:04:30,-1.2194909,10.710926,-0.20728187,10.782118,0.0,0,0
2025-01-01 00:04:35,1.3551424,7.749075,-0.6483487,7.8933473,0.0,0,0
2025-01-01 00:04:40,1.0300218,13.0766115,1.1148232,13.164405,0.07954966050271976,0,253
2025-01-01 00:04:45,0.88222843,7.4554977,-0.8664174,7.5573444,0.0,0,0
2025-01-01 00:04:50,-3.6692798,5.741052,-3.4671028,7.6448736,0.0,0,0
2025-01-01 00:04:55,0.1255831,6.35187,-1.9352388,6.641323,0.0,0,6
2025-01-01 00:05:00,-0.039448597,5.215937,-0.5437555,5.244352,0.08662666414271192,0,1006
2025-01-01 00:05:05,-0.154124,11.178174,-1.9481776,11.347719,0.0,0,0
2025-01-01 00:05:10,-0.07484382,10.651292,0.38494468,10.658508,0.0,0,0
2025-01-01 00:05:15,-0.75774914,11.066598,-0.44879872,11.101585,0.0,0,0
2025-01-01 00:05:20,2.0939307,10.430149,-2.2449276,10.872546,0.0,0,0
2025-01-01 00:05:25,0.22836539,11.3956175,-2.4294622,11.653949,0.07707249558992162,0,0
2025-01-01 00:05:30,3.6798635,7.1067266,-2.5372117,8.395499,0.06654576943589124,0,715
2025-01-01 00:05:35,-1.5007625,11.062187,-1.4924755,11.262849,0.0,0,0
2025-01-01 00:05:40,0.5085473,6.3375506,1.1657984,6.463919,0.0508722209345503,0,0
2025-01-01 00:05:45,3.6249714,6.477602,0.5437928,7.4428124,0.21281400123067096,1,-1
2025-01-01 00:05:50,-0.45483348,12.9495125,-0.43731046,12.964875,0.09342824123122606,0,97
2025-01-01 00:05:55,-3.1472604,8.243403,-0.010051478,8.823777,0.11365221309237468,1,-1
2025-01-01 00:06:00,0.08604721,13.280333,0.3385568,13.284926,0.2513659309419028,1,-1
2025-01-01 00:06:05,3.3700643,10.761051,-0.9161044,11.313567,0.15196442829868775,1,-1
2025-01-01 00:06:10,1.0375446,11.998061,-0.40525708,12.049656,0.0,0,0
2025-01-01 00:06:15,2.4206731,13.455596,0.48388025,13.680163,0.09473418435169564,0,0
2025-01-01 00:06:20,-2.9733853,10.229768,-2.632639,10.973602,0.0892976611472398,0,0
2025-01-01 00:06:25,-3.774145,9.112606,-2.2672155,10.120476,0.06983184303701526,0,172
2025-01-01 00:06:30,-3.029915,11.249632,1.6271983,11.763604,0.0,0,7
2025-01-01 00:06:35,-0.988856,10.745642,2.2513545,11.023396,0.0,0,8
2025-01-01 00:06:40,1.7525923,5.359976,-2.8386023,6.3133655,0.2217960462109413,1,-1
2025-01-01 00:06:45,-2.922095,6.809279,-3.2393906,8.086938,0.0,0,0
2025-01-01 00:06:50,0.8720441,6.872258,1.8813621,7.1782947,0.0,0,9
2025-01-01 00:06:55,-2.189621,10.997447,1.8785226,11.369571,0.0,0,10
2025-01-01 00:07:00,1.7461157,8.668248,-0.096262164,8.842891,0.0,0,0
2025-01-01 00:07:05,1.5878413,9.005764,-3.4230795,9.764348,0.0,0,11
2025-01-01 00:07:10,0.08010165,10.386049,0.45135558,10.39616,0.0,0,0
2025-01-01 00:07:15,-0.8383996,11.587246,-3.1596498,12.039541,0.20009770265437124,1,-1
2025-01-01 00:07:20,3.75347,8.698433,-2.351445,9.761177,0.0,0,12
2025-01-01 00:07:25,1.8543427,5.4064875,-3.6985984,6.8079605,0.0,0,0
2025-01-01 00:07:30,2.4504104,8.633421,-2.1465302,9.227571,0.0,0,13
2025-01-01 00:07:35,-2.228402,6.2556033,-2.4237564,7.0691543,0.13380157564107958,1,-1
2025-01-01 00:07:40,3.4550529,5.523726,-3.055999,7.196393,0.0,0,0
2025-01-01 00:07:45,0.4605115,12.56462,-3.2289622,12.981061,0.13645916492065033,1,-1
2025-01-01 00:07:50,-4.1327295,12.0715065,-1.0134692,12.799525,0.22384375346629345,1,-1
2025-01-01 00:07:55,2.4869347,11.874282,-2.8336048,12.45844,0.0,0,0
2025-01-01 00:08:00,2.9626627,7.316191,-0.026831795,7.8933353,0.08559171394769802,0,76
2025-01-01 00:08:05,-3.8786838,10.813903,-1.8280103,11.632983,0.11975597707440619,1,-1
2025-01-01 00:08:10,-1.4735984,12.900937,-2.36534,13.1985035,0.0,0,0
2025-01-01 00:08:15,-2.133344,9.477829,-0.68646526,9.739181,0.0,0,0
2025-01-01 00:08:20,1.443646,9.042495,-0.868408,9.198095,0.0,0,0
2025-01-01 00:08:25,0.8891033,7.6579027,-1.0288632,7.7776947,0.0,0,0
2025-01-01 00:08:30,3.7735014,6.9821043,2.0515938,8.197447,0.0,0,0
2025-01-01 00:08:35,-0.9357511,9.555347,-0.6875948,9.625648,0.0,0,0
2025-01-01 00:08:40,2.339251,12.433834,-0.7750902,12.675689,0.06663197865008899,0,30
2025-01-01 00:08:45,-0.9953359,7.394631,-0.7812155,7.5021033,0.0,0,0
2025-01-01 00:08:50,-0.266064,7.8816724,0.88128686,7.935251,0.0,0,0
2025-01-01 00:08:55,-2.4700809,9.525094,-1.0902952,9.900377,0.0,0,0
2025-01-01 00:09:00,-3.0434995,13.094015,-3.539169,13.901145,0.0,0,14
2025-01-01 00:09:05,3.3176372,7.0240865,2.039584,8.031464,0.0,0,0
2025-01-01 00:09:10,-4.11096,8.58149,0.2465381,9.518547,0.18300481493977633,1,-1
2025-01-01 00:09:15,-2.4088993,6.792544,-1.7854679,7.424914,0.04853044085069676,0,914
2025-01-01 00:09:20,1.0565367,6.3522243,-3.192655,7.187494,0.13081465708234313,1,-1
2025-01-01 00:09:25,0.9568662,8.335514,1.04319,8.454859,0.0,0,0
2025-01-01 00:09:30,0.35682172,12.428731,-2.076589,12.606066,0.08969002006314306,0,0
2025-01-01 00:09:35,-0.09593689,12.955999,-2.6814337,13.230919,0.0,0,15
2025-01-01 00:09:40,-3.262457,5.5094767,-0.94913256,6.472929,0.11984147199000525,1,-1
2025-01-01 00:09:45,-1.0290445,7.785185,-0.17137077,7.8547697,0.0,0,0
2025-01-01 00:09:50,-2.8069706,12.614422,1.461837,13.005372,0.0,0,16
2025-01-01 00:09:55,0.8022534,8.946023,-0.73832923,9.0122175,0.0,0,0
2025-01-01 00:10:00,-0.74569905,7.8868675,0.7688956,7.959268,0.0,0,0
2025-01-01 00:10:05,-0.31681696,12.368255,0.35752782,12.377477,0.0,0,0
2025-01-01 00:10:10,-0.12564729,7.9828773,-2.3552501,8.32402,0.0,0,0
2025-01-01 00:10:15,-2.367428,13.76618,-3.689966,14.447432,0.0,0,0
2025-01-01 00:10:20,-3.6470947,6.105557,2.3344686,7.4852433,0.0,0,0
2025-01-01 00:10:25,3.4964721,9.0469475,-1.2572062,9.780243,0.22601458898376067,1,-1
2025-01-01 00:10:30,3.0060325,6.1109643,-3.3808446,7.6033034,0.08415786065705078,0,0
2025-01-01 00:10:35,-0.93582773,10.066942,-0.7641281,10.139181,0.0,0,0
2025-01-01 00:10:40,2.2360308,7.4033046,0.7453772,7.769449,0.0,0,0
2025-01-01 00:10:45,-3.6286237,6.000388,0.7742404,7.0548577,0.08851087704748346,0,0
2025-01-01 00:10:50,-3.5551305,12.491644,1.61598,13.087838,0.0,0,16
2025-01-01 00:10:55,0.8688344,11.00337,0.88519114,11.073057,0.0,0,0
2025-01-01 00:11:00,2.343271,6.693079,0.88230765,7.146096,0.0,0,0
2025-01-01 00:11:05,3.6572356,13.711806,-2.7568853,14.456466,0.0,0,0
2025-01-01 00:11:10,-0.8302118,7.652353,-1.8444139,7.915151,0.0,0,0
2025-01-01 00:11:15,3.232824,12.390126,-3.291073,13.221103,0.0,0,0
2025-01-01 00:11:20,-0.9418567,7.7837443,-1.7237861,8.027777,0.08601159308647217,0,0
2025-01-01 00:11:25,-0.3187567,5.6075315,-2.496456,6.146406,0.10656277655320133,1,-1
2025-01-01 00:11:30,-2.1868818,8.960339,0.14695959,9.224518,0.0,0,0
2025-01-01 00:11:35,2.6204576,6.3859177,-0.31801555,6.909984,0.17713657334255975,1,-1
2025-01-01 00:11:40,-1.4127938,8.0442095,-0.38942024,8.176609,0.0,0,0
2025-01-01 00:11:45,-1.9557667,6.599401,2.0059419,7.1694436,0.0,0,0
2025-01-01 00:11:50,2.1012692,8.587806,2.3281431,9.142537,0.253377855612793,1,-1
2025-01-01 00:11:55,-2.4960456,10.175591,-3.605614,11.080314,0.23945124426363765,1,-1
2025-01-01 00:12:00,-3.1266596,13.553594,-2.3948758,14.114224,0.16133859792672323,1,-1
2025-01-01 00:12:05,2.9941409,6.2844553,-3.2038653,7.663159,0.0,0,0
2025-01-01 00:12:10,3.9047742,9.52034,2.1083932,10.503783,0.0,0,0
2025-01-01 00:12:15,3.2029529,13.23857,-0.86913687,13.648225,0.0747398300331608,0,0
2025-01-01 00:12:20,-4.0354624,8.907524,-1.9012783,9.962118,0.1102005719965763,1,-1
2025-01-01 00:12:25,3.8867228,13.804197,-0.047667142,14.341017,0.0,0,0
2025-01-01 00:12:30,-1.1416242,10.012114,-2.299163,10.335951,0.0,0,0
2025-01-01 00:12:35,-3.6385198,9.444594,-1.9327677,10.304114,0.1388464122326754,1,-1
2025-01-01 00:12:40,-3.705617,11.665702,2.427266,12.478454,0.0,0,7
2025-01-01 00:12:45,3.5912344,7.006117,-1.7454506,8.064071,0.19398535538008005,1,-1
2025-01-01 00:12:50,-2.9182389,11.805923,-2.9523664,12.514487,0.0,0,0
2025-01-01 00:12:55,2.4456666,7.76913,2.2694306,8.455234,0.0,0,17
2025-01-01 00:13:00,2.0596685,11.21285,-1.6517928,11.51949,0.0,0,0
2025-01-01 00:13:05,-2.599006,5.4910073,-3.6016772,7.0624413,0.0,0,0
2025-01-01 00:13:10,2.26187,13.051806,-3.0949788,13.60311,0.0,0,0
2025-01-01 00:13:15,2.0886152,8.25679,-1.465861,8.642086,0.0,0,0
2025-01-01 00:13:20,-3.7984335,8.721287,2.0143037,9.7234955,0.0,0,18
2025-01-01 00:13:25,0.005393044,8.65692,-3.7231169,9.423582,0.17946464397781758,1,-1
2025-01-01 00:13:30,0.8355106,11.06153,-1.3122464,11.170385,0.0,0,0
2025-01-01 00:13:35,1.529901,10.5515175,0.32992852,10.666957,0.0,0,0
2025-01-01 00:13:40,3.4691648,9.477605,2.1078,10.31033,0.0,0,0
2025-01-01 00:13:45,-2.6547081,11.063951,-2.7932196,11.715825,0.0,0,0
2025-01-01 00:13:50,0.8035318,11.951864,-1.0661777,12.026198,0.0,0,0
2025-01-01 00:13:55,-2.6443276,9.203902,-2.6156049,9.927017,0.0,0,0
2025-01-01 00:14:00,2.5772629,6.3150063,-1.6815432,7.0248966,0.0,0,0
2025-01-01 00:14:05,3.7570014,11.240996,0.98263776,11.892882,0.0,0,19
2025-01-01 00:14:10,0.61786914,9.529859,1.6502984,9.691411,0.10386605106241896,1,-1
2025-01-01 00:14:15,1.9401603,6.9494114,-0.65974486,7.2452607,0.0,0,0
2025-01-01 00:14:20,-2.9888341,6.468562,-0.5279046,7.1452155,0.0,0,20
2025-01-01 00:14:25,0.7028323,13.101747,-3.4936965,13.577764,0.14093548595194552,1,-1
2025-01-01 00:14:30,-1.6727265,11.701917,1.6399553,11.934083,0.0,0,21
2025-01-01 00:14:35,3.4911344,5.726187,-0.33501714,6.7148695,0.0,0,22
2025-01-01 00:14:40,-1.8158224,10.779828,-0.718974,10.955311,0.0,0,0
2025-01-01 00:14:45,0.16154836,10.788041,-2.2935355,11.030333,0.0,0,0
2025-01-01 00:14:50,-1.7912401,10.474135,0.4879929,10.637396,0.0,0,0
2025-01-01 00:14:55,-0.19480246,11.807191,0.8295214,11.837897,0.0,0,0
2025-01-01 00:15:00,3.659579,5.585779,-3.5376189,7.5569963,0.0,0,0
2025-01-01 00:15:05,-1.2677939,7.6633773,0.09650581,7.768138,0.0,0,0
2025-01-01 00:15:10,1.2963783,8.023372,-1.4974304,8.264223,0.0,0,0
2025-01-01 00:15:15,-3.73073,13.791614,1.666747,14.384192,0.0,0,16
2025-01-01 00:15:20,-4.136311,13.931397,1.7198592,14.633893,0.1025991780858399,1,-1
2025-01-01 00:15:25,3.0057886,6.511218,1.112463,7.2572927,0.0,0,0
2025-01-01 00:15:30,-2.4566636,5.2653604,-2.940918,6.512159,0.15385103500021383,1,-1
2025-01-01 00:15:35,2.6450338,13.297033,-2.2554224,13.743879,0.0,0,0
2025-01-01 00:15:40,3.6547933,12.894207,-1.9862974,13.548559,0.1461850042261297,1,-1
2025-01-01 00:15:45,-3.76227,11.552979,-0.80994534,12.177111,0.1974162027117739,1,-1
2025-01-01 00:15:50,-1.5822246,7.0329623,1.3572631,7.3354044,0.107247460343971,1,-1
2025-01-01 00:15:55,-0.1627544,10.755696,-0.5028912,10.768677,0.0,0,0
2025-01-01 00:16:00,-3.5971708,11.532518,1.0156159,12.123122,0.17328781558078185,1,-1
2025-01-01 00:16:05,1.3964988,11.97956,-2.0199325,12.2286625,0.0,0,0
2025-01-01 00:16:10,1.3213677,12.512426,1.5517148,12.677328,0.0,0,0
2025-01-01 00:16:15,1.3989769,8.87348,-1.7519368,9.152326,0.0,0,0
2025-01-01 00:16:20,-0.3139677,10.373326,-1.7915846,10.531584,0.0,0,0
2025-01-01 00:16:25,-3.90783,8.5456085,-3.7251499,10.10818,0.0,0,0
2025-01-01 00:16:30,-1.1755387,12.76647,-2.4155507,13.046055,0.0,0,23
2025-01-01 00:16:35,0.8824131,12.075516,0.7149353,12.128803,0.0,0,0
2025-01-01 00:16:40,3.869931,8.540054,-1.7452519,9.537023,0.0,0,24
2025-01-01 00:16:45,1.5904162,9.989363,0.16976187,10.116601,0.04610990400468841,0,0
2025-01-01 00:16:50,-2.1054633,7.3158665,-1.2736742,7.718622,0.0,0,0
2025-01-01 00:16:55,-1.8705943,8.912864,-0.7768949,9.140122,0.0,0,0
2025-01-01 00:17:00,2.6871536,7.5664587,1.3958136,8.14987,0.06809727386765105,0,0
2025-01-01 00:17:05,-0.79424196,7.5672746,-0.37334722,7.6179953,0.0,0,0
2025-01-01 00:17:10,-2.1607292,8.940183,1.0729972,9.259964,0.0,0,0
2025-01-01 00:17:15,3.1376147,9.16342,-3.6062071,10.335261,0.0649601437102777,0,63
2025-01-01 00:17:20,-0.6518377,10.936599,-0.81633294,10.986377,0.0,0,0
2025-01-01 00:17:25,0.08874035,10.57361,-2.0679889,10.774306,0.0,0,0
2025-01-01 00:17:30,-3.5811296,5.93176,-0.49988276,6.9469523,0.0,0,0
2025-01-01 00:17:35,-0.8755139,12.444387,2.1858063,12.665191,0.18392288428641002,1,-1
2025-01-01 00:17:40,3.626277,13.235285,2.200194,13.898327,0.0,0,0
2025-01-01 00:17:45,-0.91609514,7.751346,-0.5012858,7.8213735,0.04864573597216827,0,0
2025-01-01 00:17:50,1.8303615,7.0929832,0.058726527,7.3255773,0.09508950958034046,0,0
2025-01-01 00:17:55,-0.16500281,12.968818,0.78582466,12.993651,0.10066981323743442,1,-1
2025-01-01 00:18:00,-3.9720788,5.325231,2.0982225,6.966924,0.0,0,0
2025-01-01 00:18:05,-1.8565269,6.3193345,-2.1479352,6.9277925,0.0,0,25
2025-01-01 00:18:10,-1.691403,7.4068484,1.8962203,7.830575,0.0,0,26
2025-01-01 00:18:15,1.6055235,6.750478,-3.1332412,7.6134,0.0,0,0
2025-01-01 00:18:20,3.332919,9.182359,2.3912401,10.056942,0.0,0,0
2025-01-01 00:18:25,3.8310366,6.167882,-0.8094998,7.3058124,0.0,0,27
2025-01-01 00:18:30,-2.4805813,12.201818,-2.4371514,12.687686,0.0,0,0
2025-01-01 00:18:35,-0.7812955,7.5605536,-0.6649887,7.6298494,0.0,0,0
2025-01-01 00:18:40,-1.9690181,8.473991,0.5988774,8.720334,0.0,0,0
2025-01-01 00:18:45,-3.2115803,13.158845,1.7304431,13.655178,0.0,0,16
2025-01-01 00:18:50,-0.76892287,6.2270594,2.0383406,6.5971465,0.10638601233964831,1,-1
2025-01-01 00:18:55,1.7906001,9.484267,-0.76736444,9.682274,0.0,0,0
2025-01-01 00:19:00,3.3961449,13.761471,2.4264507,14.380527,0.0,0,0
2025-01-01 00:19:05,2.5092695,12.321059,0.3747246,12.57956,0.0,0,0
2025-01-01 00:19:10,1.2498808,6.2766056,1.131461,6.499091,0.0,0,0
2025-01-01 00:19:15,-3.7808342,6.7150292,-3.4816306,8.456245,0.0,0,0
2025-01-01 00:19:20,-2.37215,9.089448,2.1101294,9.62797,0.0935441829964558,0,556
2025-01-01 00:19:25,3.1076317,10.31846,-2.1444256,10.987564,0.12583092163158607,1,-1
2025-01-01 00:19:30,-0.8452228,10.05345,1.0076442,10.139112,0.0,0,0
2025-01-01 00:19:35,0.5952631,10.242659,0.95530176,10.304319,0.0,0,0
2025-01-01 00:19:40,2.5515,13.4769535,-2.0018406,13.861667,0.11150294535271106,1,-1
2025-01-01 00:19:45,-3.2262986,11.175738,0.53254277,11.6442995,0.09165835432776075,0,4
2025-01-01 00:19:50,1.2202278,7.492795,-0.39708525,7.601882,0.0,0,0
2025-01-01 00:19:55,-3.0583405,6.8540616,-0.9895423,7.5703897,0.13452814372564398,1,-1
2025-01-01 00:20:00,-1.993103,8.4059725,-1.549627,8.776912,0.0,0,0
2025-01-01 00:20:05,1.0363497,10.095064,-2.0878043,10.36066,0.0,0,0
2025-01-01 00:20:10,-1.4877181,9.714131,-0.30360025,9.832081,0.0,0,0
2025-01-01 00:20:15,0.19296418,9.77933,0.89194447,9.821817,0.0,0,0
2025-01-01 00:20:20,2.7516463,5.264618,-3.2720156,6.781876,0.1293702900589175,1,-1
2025-01-01 00:20:25,-3.8298817,12.45595,-3.4376736,13.47725,0.0,0,0
2025-01-01 00:20:30,0.9491798,10.1889305,0.018989855,10.233065,0.0,0,0
2025-01-01 00:20:35,2.095429,9.505029,0.26768765,9.736942,0.0,0,0
2025-01-01 00:20:40,-3.5571697,5.9236207,-2.5618095,7.3692336,0.0,0,0
2025-01-01 00:20:45,0.32020327,9.907214,-2.8237996,10.306759,0.0,0,28
2025-01-01 00:20:50,0.36765724,9.531452,-0.1577151,9.539844,0.0,0,0
2025-01-01 00:20:55,-2.93452,6.7492642,-1.6809921,7.549153,0.116377000640873,1,-1
2025-01-01 00:21:00,-1.6621846,10.046503,0.9073057,10.223418,0.0,0,0
2025-01-01 00:21:05,-1.9175078,5.363809,-1.8779601,5.9978347,0.08110537746613271,0,154
2025-01-01 00:21:10,-4.090587,5.5805864,-3.4765046,7.743509,0.0,0,0
2025-01-01 00:21:15,-0.77400076,13.987564,-3.1216457,14.3525505,0.17356714942602808,1,-1
2025-01-01 00:21:20,-1.471625,8.283788,0.094485156,8.414021,0.0,0,0
2025-01-01 00:21:25,-1.1953272,8.617287,-3.1799412,9.262746,0.11329105148296222,1,-1
2025-01-01 00:21:30,1.7357967,7.9149837,-0.87017876,8.1496725,0.0,0,0
2025-01-01 00:21:35,2.2931955,13.088257,-2.9429028,13.609625,0.0,0,0
2025-01-01 00:21:40,1.5729922,9.907944,0.565897,10.047979,0.0,0,0
2025-01-01 00:21:45,-0.8211471,9.099434,-0.22634801,9.139213,0.0,0,0
2025-01-01 00:21:50,0.25296837,12.166539,1.935596,12.322143,0.07393028793205879,0,92
2025-01-01 00:21:55,-1.6300234,11.2583685,-2.041243,11.557444,0.0,0,0
2025-01-01 00:22:00,0.16566274,9.515803,-2.2377198,9.776776,0.0,0,0
2025-01-01 00:22:05,-2.366535,10.497889,-2.1940384,10.982712,0.0,0,0
2025-01-01 00:22:10,3.1847622,9.453164,1.8268973,10.141132,0.08724262102938256,0,318
2025-01-01 00:22:15,0.27441245,8.5350485,-0.070088975,8.539746,0.0,0,0
2025-01-01 00:22:20,-3.480408,13.269016,1.8653605,13.844117,0.0,0,16
2025-01-01 00:22:25,3.2917662,7.9583454,-0.30828843,8.617774,0.09236565683021987,0,346
2025-01-01 00:22:30,1.6401477,9.572946,-1.6696292,9.854899,0.0,0,0
2025-01-01 00:22:35,1.428221,10.4320345,0.59767437,10.546297,0.0,0,0
2025-01-01 00:22:40,-2.8971117,6.439609,-2.484101,7.4854913,0.0,0,0
2025-01-01 00:22:45,1.3528183,11.613979,-0.80642194,11.72028,0.0,0,0
2025-01-01 00:22:50,-4.0894184,11.333279,-0.6887504,12.068178,0.23782048743838208,1,-1
2025-01-01 00:22:55,-1.7709274,5.5786157,2.190142,6.2493086,0.0,0,0
2025-01-01 00:23:00,0.43420222,10.886712,-0.6918336,10.91731,0.0,0,0
2025-01-01 00:23:05,3.2737012,5.4656596,-0.5288413,6.3929825,0.0,0,22
2025-01-01 00:23:10,-0.74678904,10.281603,-1.3636506,10.39849,0.0,0,0
2025-01-01 00:23:15,-2.3752754,11.318545,-0.5804527,11.579652,0.0,0,0
2025-01-01 00:23:20,-3.1626914,7.456193,2.2082515,8.394868,0.0,0,0
2025-01-01 00:23:25,-3.386172,11.603464,0.0045116995,12.087455,0.06661665942618313,0,412
2025-01-01 00:23:30,-2.3151963,9.29998,-0.80276895,9.617391,0.0,0,0
2025-01-01 00:23:35,2.1749887,5.920215,-3.5287395,7.227138,0.05236662341480045,0,0
2025-01-01 00:23:40,-1.7780378,13.10407,1.6831822,13.330835,0.12059186537263795,1,-1
2025-01-01 00:23:45,-2.9000807,5.5324125,2.2525334,6.6401777,0.0,0,0
2025-01-01 00:23:50,-3.6330502,7.3385367,-0.94898707,8.243406,0.09825193435681677,0,119
2025-01-01 00:23:55,-3.847537,13.264614,-3.2825456,14.196077,0.0,0,0
2025-01-01 00:24:00,-2.3973377,5.8306494,-3.3981235,7.1617694,0.0,0,0
2025-01-01 00:24:05,-1.8445837,5.749959,-0.3474228,6.0485716,0.2218092580090007,1,-1
2025-01-01 00:24:10,-3.3043013,13.953103,-0.2416791,14.341057,0.18676998142335074,1,-1
2025-01-01 00:24:15,1.4613972,9.769436,-0.12601338,9.878939,0.0,0,0
2025-01-01 00:24:20,3.5054097,11.85646,-0.61029387,12.378853,0.15013984149570142,1,-1
2025-01-01 00:24:25,-0.38226584,5.6101847,2.4209106,6.122182,0.0,0,0
2025-01-01 00:24:30,-1.2269769,11.516583,-3.5853593,12.124024,0.0531911786230622,0,112
2025-01-01 00:24:35,-3.357271,9.290583,-0.9381219,9.9230175,0.07893530624955991,0,100
2025-01-01 00:24:40,-0.9467825,12.101982,-3.2181015,12.558286,0.0,0,29
2025-01-01 00:24:45,1.7037406,10.475726,0.042943504,10.613455,0.0,0,0
2025-01-01 00:24:50,2.6699758,5.23172,-3.6095939,6.894116,0.0,0,0
2025-01-01 00:24:55,2.5953145,12.706694,-0.92547965,13.002008,0.0,0,30
2025-01-01 00:25:00,3.8158312,5.390334,2.4654455,7.0494466,0.0,0,0
2025-01-01 00:25:05,2.551144,12.081656,-2.8716984,12.677594,0.0,0,0
